date,close,z_score,max_dd_future,risk_eta
2015-01-05,544.45,0.11824253970059757,-0.045035631081266216,0.810130207426994
2015-01-06,549.66,0.10667162315994375,-0.045035631081266216,0.8067025015915896
2015-01-07,552.05,0.13448002233101355,-0.045035631081266216,0.81492439238617
2015-01-08,553.47,0.18066679484201678,-0.045035631081266216,0.8284397766769815
2015-01-09,569.73,0.03595960316951508,-0.045035631081266216,0.7856050780370423
2015-01-12,574.32,0.0056490010252937695,-0.045035631081266216,0.77651652687484
2015-01-13,580.6,0.013587827522996778,-0.045035631081266216,0.778897941998316
2015-01-14,577.01,0.06685126278094625,-0.045035631081266216,0.7948474002998065
2015-01-15,577.74,0.0817584021503781,-0.045035631081266216,0.7992948600853382
2015-01-16,574.81,0.18464631941071158,-0.045035631081266216,0.8295946709831294
2015-01-19,571.51,-0.2942420983435746,-0.045035631081266216,0.6890114798950762
2015-01-20,572.22,-0.24923963874775315,-0.045035631081266216,0.7015607110306261
2015-01-21,569.12,-0.17542798502713403,-0.045035631081266216,0.7227267641789854
2015-01-22,574.54,-0.2872988824046337,-0.045035631081266216,0.6909278003410508
2015-01-23,582.38,-0.37510542925906837,-0.045035631081266216,0.6672870591207185
2015-01-26,580.64,-0.2809246760227529,-0.045035631081266216,0.6926936426429928
2015-01-27,579.3,-0.25983179599224143,-0.045035631081266216,0.6985803848914423
2015-01-28,583.76,-0.35656046082484344,-0.045035631081266216,0.6721676032120147
2015-01-29,583.28,-0.37863730006174146,-0.044249759978055046,0.6702941634664138
2015-01-30,576.07,-0.19616607133024325,-0.03228774280903366,0.7804548926298626
2015-02-02,570.37,-0.10311301303787271,-0.023068338913039894,0.8538335700436303
2015-02-03,557.47,0.13110206851254344,-0.023068338913039894,0.9237651294973415
2015-02-04,561.45,0.058058000987084205,-0.023801195889338538,0.8983918774061384
2015-02-05,567.17,-0.06335461288916251,-0.03262879128566437,0.8178750482625077
2015-02-06,574.13,-0.1521070436484929,-0.03262879128566437,0.7915726270412853
2015-02-09,573.55,-0.16207229469953682,-0.03615982944419467,0.7710004606191958
2015-02-10,574.52,-0.21148803759300785,-0.04438781458718496,0.7155438198219559
2015-02-11,581.76,-0.2944691154156218,-0.04438781458718496,0.692188033377749
2015-02-12,584.67,-0.36997513421949463,-0.049134729092756374,0.6481353658044146
2015-02-13,587.24,-0.43341451966313643,-0.0548976498609238,0.6030604753314934
2015-02-24,596.95,-0.6062141911490502,-0.06572394610170063,0.5089432647382766
2015-02-25,592.66,-0.5789689585280536,-0.07366878195839374,0.475081397169487
2015-02-26,596.72,-0.674012905469648,-0.08156365029397562,0.4158977375118795
2015-02-27,592.57,-0.6649758650429254,-0.0919402388447508,0.36579921561720274
2015-03-02,590.73,-0.5863488762308309,-0.0919402388447508,0.3821194252084932
2015-03-03,596.72,-0.7709651209802459,-0.1024001065973784,0.3057529097461492
2015-03-04,600.39,-0.7482329377064757,-0.1024001065973784,0.30977193059387564
2015-03-05,596.91,-0.6883501486055716,-0.09716707711380275,0.3350882960392466
2015-03-06,593.97,-0.6914628273660858,-0.09269828442513942,0.3568323005393683
2015-03-09,588.44,-0.5625090226871123,-0.08606654682359326,0.416716270535459
2015-03-10,589.66,-0.5840069173058152,-0.08606654682359326,0.41199577425353795
2015-03-11,586.54,-0.5152169565127782,-0.08431175980833604,0.4362411947928678
2015-03-12,588.53,-0.5100665196409635,-0.08431175980833604,0.43744209310086624
2015-03-13,586.1,-0.42569331532959187,-0.08051527043166704,0.4769088844543952
2015-03-16,580.8,-0.35889984540104625,-0.07365580308030807,0.5284475985440444
2015-03-17,581.76,-0.31764266967332844,-0.07365580308030807,0.5395088272304218
2015-03-18,578.68,-0.24021534139707526,-0.06872537499135963,0.5856633835947296
2015-03-19,573.74,-0.17168459802616715,-0.06348185736132365,0.6315854883439727
2015-03-20,575.44,-0.22376847704220504,-0.06348185736132365,0.6165586351640606
2015-03-23,570.89,-0.1875887459184769,-0.05601779677345902,0.6642853472915942
2015-03-24,567.43,-0.1379284671935016,-0.050261706289762585,0.7075733456049718
2015-03-25,560.93,-0.06164157780926706,-0.03925623518086033,0.7852497370617283
2015-03-26,556.16,0.04480777646134864,-0.03101625431530495,0.8583520723585186
2015-03-27,551.42,0.07702349916391828,-0.02268688114323019,0.9096270570992206
2015-03-30,545.19,-0.0018492190908081802,-0.040892454954954964,0.7949829601303429
2015-03-31,551.13,-0.007796242039659901,-0.040892454954954964,0.793198899998818
2015-04-01,538.91,0.11498399576032363,-0.040892454954954964,0.8298816996449307
2015-04-02,546.85,0.04693297599085898,-0.040892454954954964,0.8096072891764452
2015-04-03,547.85,0.048931972175220065,-0.040892454954954964,0.8102056121201666
2015-04-06,542.97,0.08389504389576818,-0.040892454954954964,0.8206473556575922
2015-04-07,548.11,-0.04530048634846978,-0.04207136824324338,0.7760623015218132
2015-04-08,547.72,-0.038703010278196566,-0.044869087837837836,0.7640494516687697
2015-04-09,550.52,-0.05763586076250353,-0.044869087837837836,0.7583829231888696
2015-04-10,554.03,-0.15354450578968223,-0.05433558558558557,0.6826173340812098
2015-04-13,559.54,-0.2683649040076709,-0.06927435247747749,0.5749974213980389
2015-04-14,558.67,-0.16253485942689985,-0.06927435247747749,0.6052926683117034
2015-04-15,564.5,-0.08374749208941848,-0.06927435247747749,0.6285625631631477
2015-04-16,568.28,-0.12027731366969041,-0.06927435247747749,0.6177180432568417
2015-04-17,568.32,-0.027109006769660646,-0.06927435247747749,0.6454975272324103
2015-04-20,565.04,0.01709815248949337,-0.06507944924615999,0.6797316997154457
2015-04-21,562.24,0.08326214228828711,-0.06507944924615999,0.6995238338909908
2015-04-22,562.51,0.07519651616919096,-0.06507944924615999,0.6971192845816234
2015-04-23,561.25,0.14414491372488747,-0.06507944924615999,0.717549195522249
2015-04-24,565.77,0.07064817216762964,-0.06507944924615999,0.6957620140132665
2015-04-27,562.4,0.19672257491113318,-0.05947724039829291,0.7608808618978034
2015-05-04,545.08,0.34352107251463415,-0.04609475032010234,0.8687114170972171
2015-05-05,552.65,0.21823248277045876,-0.04609475032010234,0.8339760771160921
2015-05-06,549.3,0.28312875693078193,-0.04609475032010234,0.8522657493894877
2015-05-07,552.98,0.3145518213028013,-0.04609475032010234,0.8608979612619226
2015-05-08,554.51,0.29297065975715625,-0.04609475032010234,0.8549862614121672
2015-05-11,551.67,0.2655102196678645,-0.04118404118404103,0.8719124431466837
2015-05-12,544.41,0.32245563770443275,-0.028397714957476762,0.9515291146582648
2015-05-13,542.82,0.42164777604832526,-0.027111037539774518,0.9839401181418965
2015-05-14,543.69,0.449414895308891,-0.027111037539774518,0.9908701912332003
2015-05-15,537.44,0.5927387204248916,-0.015797112235784474,1.0805731783568395
2015-05-18,528.95,0.634696418266072,-0.012313471772931303,1.1068159174287726
2015-05-19,536.82,0.5065287916573402,-0.012975719547128655,1.0752922602998465
2015-05-20,550.1,0.35547985751164973,-0.012975719547128655,1.0374893144978983
2015-05-21,552.56,0.3713456175506552,-0.012975719547128655,1.0416718470912838
2015-05-22,561.82,0.33833307625211506,-0.012975719547128655,1.0329179291493986
2015-05-25,563.0,0.3531800197258878,-0.012975719547128655,1.036879220243254
2015-05-26,567.2,0.26583003449118076,-0.012975719547128655,1.0130435303074183
2015-05-27,566.48,0.27048952102574325,-0.012975719547128655,1.0143454853428382
2015-05-28,572.97,0.12944418455460097,-0.0207547805009427,0.934843902715272
2015-05-29,569.56,0.24617190039911346,-0.0207547805009427,0.968621147260815
2015-06-01,574.98,0.21199738283315464,-0.0207547805009427,0.9588893570532191
2015-06-02,570.31,0.26276877579259555,-0.0207547805009427,0.973291127527
2015-06-03,567.9,0.39745586712120723,-0.0207547805009427,1.0095570980703086
2015-06-04,568.99,0.4629377209905222,-0.0207547805009427,1.0259687495360437
2015-06-05,578.07,0.4049413156824143,-0.0207547805009427,1.011476793411187
2015-06-08,579.83,0.4271686659456295,-0.0207547805009427,1.0171118202431877
2015-06-09,574.47,0.42213553325332104,-0.0207547805009427,1.0158444907486828
2015-06-10,574.1,0.4242453790463597,-0.0207547805009427,1.0163763667371952
2015-06-11,581.05,0.37488808040783245,-0.0207547805009427,1.0037040517642928
2015-06-12,582.73,0.3948993642592563,-0.0207547805009427,1.0088989647307613
2015-06-15,586.48,0.38986298211349946,-0.0207547805009427,1.0075987274653233
2015-06-16,580.35,0.38741748691379724,-0.0207547805009427,1.0069656173410158
2015-06-17,578.87,0.3619348896102709,-0.0207547805009427,1.0003012568696226
2015-06-18,580.35,0.36362473173690685,-0.0207547805009427,1.0007469352791687
2015-06-19,584.7,0.24251610223102343,-0.028417542156601933,0.9292735594522048
2015-06-22,594.08,0.09877785934094135,-0.0345707620285272,0.8566835441230487
2015-06-23,593.07,0.19288334721485673,-0.0345707620285272,0.8843041117444077
2015-06-24,590.02,0.22866254208205067,-0.0345707620285272,0.8945738420018035
2015-06-25,587.99,0.23230091851148596,-0.0345707620285272,0.8956093641030025
2015-06-26,581.75,0.31364785605645373,-0.0345707620285272,0.9182718021755898
2015-06-29,591.75,0.18891366134310913,-0.0345707620285272,0.8831555735921821
2015-06-30,593.05,0.09257134187220041,-0.0345707620285272,0.8548385348206873
2015-07-01,591.5,0.15230569280871384,-0.0345707620285272,0.8724878415637163
2015-07-02,605.7,-0.04823055329894323,-0.0345707620285272,0.8126882327633
2015-07-03,616.43,-0.2636508543182848,-0.045749894314925904,0.6939383931619304
2015-07-06,625.22,-0.40340286452824187,-0.05938718314049079,0.5882070400074004
2015-07-07,630.27,-0.4055746683539764,-0.05938718314049079,0.5876514641604653
2015-07-08,623.17,-0.36736921926496274,-0.05938718314049079,0.5975575476254906
2015-07-09,622.1,-0.3256031728637867,-0.05938718314049079,0.6086947292498993
2015-07-10,627.28,-0.2795921141970809,-0.05938718314049079,0.6213058250155047
2015-07-13,634.06,-0.3589231110344841,-0.05938718314049079,0.5997845457260663
2015-07-14,638.69,-0.4551372519223103,-0.05938718314049079,0.5752302854305594
2015-07-15,630.89,-0.4382721134174631,-0.06483492273313826,0.5521620332323638
2015-07-16,626.9,-0.43725160193980767,-0.07306518112863132,0.5112649805623816
2015-07-17,628.63,-0.5879730374036674,-0.09805495231800594,0.35119436972125484
2015-07-20,620.54,-0.4547519035482051,-0.09805495231800594,0.3819860690462026
2015-07-21,616.61,-0.43214375534605054,-0.09805495231800594,0.38759184291671867
2015-07-22,629.85,-0.6340424784115354,-0.10822081641645419,0.3317511512861787
2015-07-23,632.01,-0.7235253391450196,-0.124571176785321,0.31427353072243325
2015-07-24,631.26,-0.9595922852084072,-0.17078966418027897,0.27677151494210406
2015-07-27,635.46,-1.1100139978605188,-0.17078966418027897,0.25877979819070396
2015-07-28,631.47,-0.9077645730066509,-0.16555022408032063,0.2839827231696427
2015-07-29,624.7,-0.7553381198468972,-0.15902453037968636,0.30850315765302105
2015-07-30,626.57,-0.6358865970761834,-0.15902453037968636,0.3313723169603544
2015-07-31,621.06,-0.6197319258925197,-0.15156345602679291,0.3347175943254843
2015-08-03,609.47,-0.5143438185066733,-0.14254796348428886,0.35800316732013593
2015-08-04,600.76,-0.5109347497538073,-0.14254796348428886,0.3587980428169606
2015-08-05,607.08,-0.5573544953660249,-0.14254796348428886,0.348196417891518
2015-08-06,601.04,-0.5038462320957332,-0.14254796348428886,0.3604590091905999
