date,close,z_score,max_dd_future,risk_eta
2015-08-10,614.53,-0.7276380277546856,-0.14254796348428886,0.3135145422346046
2015-08-11,613.05,-0.7649860743468078,-0.14047793817796267,0.30679865648076965
2015-08-12,604.24,-0.6451310472145192,-0.1279458493313916,0.3294850711550076
2015-08-13,594.26,-0.5793938787068172,-0.11330057550567099,0.34333257543802276
2015-08-14,589.03,-0.451519724838634,-0.10542756735650141,0.3730557741415126
2015-08-17,573.15,-0.22578908518651672,-0.09184447278618468,0.4741690005617023
2015-08-18,580.22,-0.17335516808625437,-0.09184447278618468,0.4892858656561069
2015-08-19,577.82,-0.0767832701953054,-0.08807241009310875,0.536648130860564
2015-08-20,566.69,0.09150423562254563,-0.07016181686636451,0.676565825367236
2015-08-21,556.3,0.1647830978744301,-0.05279525435915874,0.7850160213099826
2015-08-24,526.93,0.46482436267889293,-0.02902587279065295,0.985073044476507
2015-08-25,529.98,0.42625541455700566,-0.02902587279065295,0.97552678452411
2015-08-26,545.89,0.21784175466763456,-0.02902587279065295,0.9192086469478731
2015-08-27,555.81,0.08693946212101933,-0.02902587279065295,0.8808869598204971
2015-08-28,570.87,-0.030332834299592805,-0.02902587279065295,0.8457735755960669
2015-08-31,564.75,0.09134225615366119,-0.018503762726870376,0.9348079061291695
2015-09-01,562.31,0.11696152850712535,-0.017769158192682797,0.9460835349447427
2015-09-03,554.3,0.19853484163740126,-0.017769158192682797,0.9699442591630094
2015-09-04,556.81,0.16425179231819506,-0.017769158192682797,0.9599913479059048
2015-09-07,554.93,0.18964485968221012,-0.017769158192682797,0.9673752773159037
2015-09-08,566.72,0.017457966635434738,-0.017769158192682797,0.9163910670071231
2015-09-09,572.34,-0.08680584170644248,-0.02095254710397765,0.8692607258219788
2015-09-10,572.07,-0.07418203266712484,-0.02095254710397765,0.8730233872018058
2015-09-11,566.74,-0.006836824941211146,-0.02095254710397765,0.8931862489539579
2015-09-14,562.17,0.05582757086098218,-0.02095254710397765,0.9119681575256303
2015-09-15,563.27,0.11446301028661608,-0.02095254710397765,0.9294269824275586
2015-09-16,564.13,0.20134484003177677,-0.02095254710397765,0.9548374921443731
2015-09-17,562.48,0.19872962419710086,-0.02095254710397765,0.9540835031585776
2015-09-18,566.25,0.2150547224973009,-0.02095254710397765,0.9587771460299365
2015-09-21,572.12,0.1498875815038995,-0.02095254710397765,0.9398697960523591
2015-09-22,573.2,0.19496722432299476,-0.02095254710397765,0.9529974159060471
2015-09-23,572.72,0.19210249522198053,-0.02013200167621171,0.9562721279144005
2015-09-24,570.25,0.20832617916440183,-0.016112065640450122,0.9810488188538055
2015-09-25,570.38,0.26230220534451876,-0.016112065640450122,0.9963739516025204
2015-09-28,564.88,0.3545541358747858,-0.006532360855402813,1.0694606500415658
2015-09-29,561.19,0.432211306287088,-0.0035804762709001933,1.104247920195806
2015-09-30,562.64,0.3899418303534562,-0.0069961823716385,1.076412111911016
2015-10-01,563.54,0.3651318385949136,-0.007349355039437622,1.0681711040384771
2015-10-02,564.15,0.39927091779381424,-0.007349355039437622,1.077050712351054
2015-10-05,570.0,0.4002734894929516,-0.007349355039437622,1.0773081086488319
2015-10-06,581.29,0.2533901196151935,-0.007349355039437622,1.0376840555651494
2015-10-07,579.57,0.28077315799412766,-0.007349355039437622,1.0453393762523127
2015-10-08,586.78,0.16578871417289592,-0.009140160202080633,1.0035850829201278
2015-10-09,588.02,0.22307015818394013,-0.009140160202080633,1.0201319001971911
2015-10-12,592.1,0.20003558492292967,-0.009140160202080633,1.0135220545771493
2015-10-13,590.84,0.15955929949196532,-0.009140160202080633,1.001764858766464
2015-10-14,589.98,0.2394270149570117,-0.009140160202080633,1.024785539468589
2015-10-15,592.4,0.23476983491393041,-0.009140160202080633,1.023464076966158
2015-10-16,593.02,0.27260254771467285,-0.009140160202080633,1.0341126525982516
2015-10-19,594.61,0.2285793074703675,-0.009140160202080633,1.0217031417243239
2015-10-20,590.45,0.26863559271389237,-0.009140160202080633,1.0330056377303833
2015-10-21,590.24,0.2159498856886753,-0.01610910627783733,0.9832508035699951
2015-10-22,595.08,0.13267867858506294,-0.018937546734289115,0.9448839402292131
2015-10-23,601.74,0.07990786044629399,-0.018937546734289115,0.929233731149699
2015-10-26,598.61,0.15389978217096015,-0.018937546734289115,0.9511211077779422
2015-10-27,598.44,0.1162126149246351,-0.018937546734289115,0.9400199446026472
2015-10-28,596.24,0.08632411353446083,-0.018937546734289115,0.9311453640989877
2015-10-29,605.2,-0.017629102952153638,-0.019246399427809615,0.898479819793758
2015-10-30,607.37,-0.06789885085550312,-0.021587177736597376,0.8717257015363141
2015-11-02,602.76,0.012717856199200513,-0.021587177736597376,0.8958792624865577
2015-11-03,611.71,-0.10599511905229365,-0.024691960076725417,0.8448602163043779
2015-11-04,610.6,-0.1533731657887756,-0.03470528950876152,0.7808190247221691
2015-11-05,615.18,-0.20717258285920098,-0.03470528950876152,0.7651959670588784
2015-11-06,612.36,-0.2500215615301789,-0.03586125808348036,0.7472120304460367
2015-11-09,610.66,-0.31555192686708294,-0.04647700688730016,0.6759711362478935
2015-11-10,605.27,-0.39796168246425817,-0.06228017079195763,0.5751380812250226
2015-11-11,603.53,-0.3914730112941669,-0.06684443862777499,0.5539889858613345
2015-11-12,605.58,-0.3807675994773803,-0.06684443862777499,0.5567656373047565
2015-11-13,611.27,-0.48627073774343954,-0.06684443862777499,0.5304023401631105
2015-11-16,609.21,-0.5279758881059116,-0.06368903990413825,0.5364051016398206
2015-11-17,605.05,-0.8051731788408719,-0.06847367986116842,0.457555919846028
2015-11-18,603.34,-0.6209763183541257,-0.0675644376799127,0.4966355819660965
2015-11-19,601.9,-0.7233138425289999,-0.0675644376799127,0.4764904783238805
2015-11-20,604.46,-0.8209066618748588,-0.07183271018760558,0.4381675336488331
2015-11-23,599.99,-0.7045144813036317,-0.06491774862914389,0.4932436126333767
2015-11-24,593.83,-0.6292727276020764,-0.058183649487997445,0.5418163839360759
2015-11-25,595.7,-0.5799190492810786,-0.058183649487997445,0.5522997754021426
2015-11-26,590.4,-0.4393164631032399,-0.049728997289972925,0.6274317037064547
2015-11-27,582.86,-0.19228667918718406,-0.03743609099955401,0.7558341453449381
2015-11-30,573.2,-0.146528247549422,-0.023293060826572884,0.839888146870303
2015-12-01,570.41,-0.07123218432822591,-0.023293060826572884,0.862201110743946
2015-12-02,574.42,-0.14330071613033402,-0.023293060826572884,0.8408363531985502
2015-12-03,574.38,-0.17939909484144517,-0.02322504265468859,0.8306250995842117
2015-12-04,571.62,-0.11103800775011093,-0.022833754245406276,0.8526560582587873
2015-12-07,563.62,0.06542758558555915,-0.022833754245406276,0.9054315442863374
2015-12-08,574.15,-0.10922521586513972,-0.022833754245406276,0.8531933524642791
2015-12-09,565.2,0.168049741322982,-0.022248791391589178,0.9387016813993333
2015-12-10,561.04,0.2896497276459424,-0.022248791391589178,0.9732997600910899
2015-12-11,563.43,0.2515286814383226,-0.022248791391589178,0.9626625750602719
2015-12-14,562.22,0.2289321059441379,-0.022248791391589178,0.9562604744616515
2015-12-15,568.0,0.04824441857175724,-0.022248791391589178,0.9032181500542124
2015-12-16,572.55,0.03068539539832411,-0.022248791391589178,0.8979587734325046
2015-12-17,577.11,-0.20439244970064024,-0.024316161877642645,0.8179412997542722
2015-12-18,568.18,-0.1156464002951265,-0.03348002416084233,0.798059802687912
2015-12-21,566.9,-0.14575248083361753,-0.03724221244283379,0.7703702182984762
2015-12-22,566.35,-0.05055490854409368,-0.03724221244283379,0.7986353728443973
2015-12-23,564.27,-0.06568031818915283,-0.03724221244283379,0.7941131273825158
2015-12-24,566.17,-0.21089430972725773,-0.04559496073863158,0.7096784934238052
2015-12-25,567.67,-0.3920744877607054,-0.06283544740702404,0.5738785888472153
2015-12-28,569.9,-0.6846991496518815,-0.09160410734317032,0.36360970985961
2015-12-29,576.29,-0.6310107284002875,-0.09160410734317032,0.37435512686771916
2015-12-30,579.45,-0.8021943900962408,-0.09160410734317032,0.34240093276058853
2015-12-31,579.03,-0.9157336065235704,-0.09869954924615301,0.2893404012338452
2016-01-04,574.41,-0.8085465560425209,-0.09170336077414423,0.3408468896169018
2016-01-05,569.94,-0.35577706482070853,-0.09170336077414423,0.4390365113330533
2016-01-06,574.57,-0.5239891906094046,-0.09170336077414423,0.3972512937497569
2016-01-07,565.36,-0.2573478928868296,-0.07690674968161883,0.5399222738987843
2016-01-08,560.05,-0.19832263333472452,-0.07510722007585155,0.5657350696994636
2016-01-11,557.87,-0.06137284525933725,-0.07510722007585155,0.6060751281232326
2016-01-12,564.26,-0.24895834621536075,-0.07510722007585155,0.551282126761808
2016-01-13,560.37,-0.25525332733973327,-0.06868676053321913,0.5816110541498087
2016-01-14,553.03,-0.07505503944552236,-0.0563260582608538,0.6958953822553671
2016-01-15,543.04,0.17195154641497878,-0.03896582203889211,0.8562538807234883
2016-01-18,526.37,0.5070564766994136,-0.02592530376840806,1.0106680545694122
2016-01-19,535.77,0.3044612780882832,-0.02592530376840806,0.9589904712095263
2016-01-20,529.44,0.46542805702732815,-0.01613938560293435,1.0496524361003312
2016-01-21,521.88,0.5673975374524887,-0.01613938560293435,1.0733367083284726
2016-01-22,522.24,0.6757681121960857,-0.01613938560293435,1.0959314731482206
2016-01-25,542.35,0.3077579742145458,-0.01613938560293435,1.0088218931985093
2016-01-26,537.73,0.442901845525208,-0.01613938560293435,1.0441171379244598
2016-01-27,542.69,0.40246791208287075,-0.01613938560293435,1.0339206583107432
2016-01-28,539.47,0.5265793322337621,-0.01613938560293435,1.0641316647900034
2016-01-29,545.25,0.38874777649813264,-0.01613938560293435,1.0303871304430008
2016-02-01,540.56,0.48814002191665673,-0.009189493697626776,1.089874214990012
2016-02-02,536.45,0.46641233442544583,-0.015263009647207872,1.0542737505739697
2016-02-03,539.07,0.43925617699088065,-0.015263009647207872,1.0475932614438286
2016-02-04,542.15,0.4870726657192423,-0.015263009647207872,1.0592519390189843
2016-02-05,544.75,0.45571413893898294,-0.015263009647207872,1.051660357951417
2016-02-15,543.79,0.5256553038860973,-0.015263009647207872,1.0683008472152027
2016-02-16,548.05,0.48332397971433405,-0.015263009647207872,1.0583554684046135
2016-02-17,547.05,0.4716771043560009,-0.015263009647207872,1.055550968015871
2016-02-18,552.49,0.3504123510288521,-0.015263009647207872,1.0247073080813898
2016-02-19,554.03,0.37161478039906864,-0.015263009647207872,1.030305952681717
2016-02-22,560.71,0.2943418756621895,-0.015263009647207872,1.0095227998664347
2016-02-23,561.28,0.2839635368652641,-0.015263009647207872,1.006655784229695
2016-02-24,568.04,0.12941293765114967,-0.015263009647207872,0.9622935382078233
2016-02-25,562.82,0.23884778940991502,-0.011905813357828,1.0107930762991937
2016-02-26,566.11,0.20436684569214678,-0.011905813357828,1.000941454989754
2016-02-29,559.37,0.2412791665347713,-0.007792433182922612,1.0320489174529803
2016-03-01,561.56,0.14927860324436718,-0.012067120118772243,0.9841182650786126
2016-03-02,570.18,0.0042379411541050745,-0.014414943203397477,0.9291966587178949
2016-03-03,570.39,0.05433141533491978,-0.014414943203397477,0.944208689392939
2016-03-04,573.65,-0.03570935439136501,-0.0148465283292477,0.9150591032218347
2016-03-07,576.2,-0.061954264806858395,-0.0148465283292477,0.9072048225550573
2016-03-08,574.71,-0.02217827044100685,-0.0148465283292477,0.9191149679020532
2016-03-09,571.71,-0.036715117580583455,-0.01895521872734181,0.8942143176192963
2016-03-10,575.91,-0.1031226832168334,-0.01895521872734181,0.8743963005488145
2016-03-11,577.26,-0.23720704814954138,-0.031143182681352008,0.7744272984418634
2016-03-14,577.98,-0.27460886482423563,-0.035959672685840625,0.7398291890067843
2016-03-15,574.04,-0.25195891830974243,-0.04046542139971678,0.7236451362089515
2016-03-16,577.07,-0.22646616021879945,-0.04046542139971678,0.7308711773255849
2016-03-17,579.26,-0.1559986219727355,-0.04046542139971678,0.7512492785738584
2016-03-18,575.82,-0.04840050059140608,-0.034733076308568644,0.8118257960074842
2016-03-21,572.27,-0.012703372016193837,-0.034565413742791595,0.8233621246694569
2016-03-22,570.91,0.08738794167954764,-0.034565413742791595,0.8533227818819114
2016-03-23,574.71,0.035887071961213,-0.034565413742791595,0.8379344334229506
2016-03-24,570.66,0.06796586610152078,-0.034565413742791595,0.8475313531465372
2016-03-25,572.08,0.06977296473200316,-0.034565413742791595,0.8480709193809566
2016-03-28,575.72,0.024520763638555515,-0.034565413742791595,0.8345276863774334
2016-03-29,568.28,0.0031726906930815515,-0.02472320190907322,0.8773357944689514
2016-03-30,569.91,-0.00608204928941151,-0.02472320190907322,0.8745593981657829
2016-03-31,561.22,0.22014271985004447,-0.020401476218397614,0.9629888448346388
2016-04-01,558.43,0.45511288326288085,-0.020401476218397614,1.0258204345149218
2016-04-04,555.82,0.47247069785982976,-0.020401476218397614,1.0300506478026288
2016-04-05,560.32,0.4709637527471732,-0.020401476218397614,1.0296859229475066
2016-04-06,567.79,0.3196701682655075,-0.020401476218397614,0.9907552154433527
2016-04-07,571.6,0.2173243780603643,-0.020401476218397614,0.9621825391358697
2016-04-08,572.34,0.27030806618185915,-0.020401476218397614,0.9771660594179067
2016-04-11,579.27,0.16871914529746812,-0.020401476218397614,0.9481334904274331
2016-04-12,579.84,0.2080075577483381,-0.020401476218397614,0.9595102048417571
2016-04-13,578.02,0.2812078035316394,-0.020401476218397614,0.9801993873302556
2016-04-14,579.49,0.21176623066582584,-0.020401476218397614,0.9605895551531382
2016-04-15,579.86,0.1966208470782303,-0.020401476218397614,0.9562303151044443
2016-04-19,568.28,0.4507819126356032,-0.011378826360112382,1.0698683260914477
2016-04-20,568.03,0.4749937709360639,-0.011378826360112382,1.0757734717509235
2016-04-21,575.73,0.3083669450416617,-0.011378826360112382,1.0327910835359444
2016-04-22,592.48,0.06421068557240489,-0.011378826360112382,0.9623426433160797
2016-04-25,591.58,0.18691943389977195,-0.011378826360112382,0.9985376227162283
2016-04-26,598.48,0.1361345122450318,-0.011378826360112382,0.9836957854847471
2016-04-27,593.96,0.15417776828366225,-0.008883553421368475,1.0014725222505199
2016-04-28,591.67,0.15316065661203965,-0.01591036414565835,0.9660404287079227
2016-04-29,598.37,-0.02846983889640141,-0.021960784313725532,0.8816574335853218
2016-05-04,599.07,-0.0115548997404115,-0.021960784313725532,0.886729762777072
2016-05-05,601.51,-0.0683851569503858,-0.021960784313725532,0.869712452157828
2016-05-06,606.52,-0.27993025147045303,-0.03266906762705077,0.7548025042210759
2016-05-09,603.85,-0.16836757524018864,-0.03266906762705077,0.786616321100532
2016-05-10,605.05,-0.08755921067751321,-0.03266906762705077,0.8104538217187219
2016-05-11,614.06,-0.1776775587673073,-0.03266906762705077,0.783905316387609
2016-05-12,612.12,-0.1285048575208532,-0.03266906762705077,0.7983140186827484
2016-05-13,610.82,-0.043074990599444835,-0.03266906762705077,0.8237401511274437
2016-05-16,615.78,-0.15142024886260452,-0.03266906762705077,0.7915726101701663
2016-05-17,624.75,-0.30516071281986074,-0.03266906762705077,0.7478461897883055
2016-05-18,622.45,-0.1989966238900965,-0.02909470640212067,0.7956032153978032
2016-05-19,619.2,-0.07948734407820686,-0.023998708010335938,0.8562103521175665
2016-05-20,614.81,0.040702179042427476,-0.017029651437029187,0.9270556579957229
2016-05-23,611.03,0.10907825524324809,-0.0123388190687868,0.9709002139052922
2016-05-24,611.62,-0.0019691080861223022,-0.0123388190687868,0.9377151729937274
2016-05-25,611.89,0.030182291888215307,-0.0123388190687868,0.9473578437055652
2016-05-26,604.34,0.15720324360032042,-0.01216614390267077,0.9859455616824712
2016-05-27,608.11,0.07371295486094614,-0.01216614390267077,0.9612432011369166
2016-05-30,614.5,-0.08615805988759585,-0.01902544118112979,0.8790891437388171
2016-05-31,618.44,-0.05321398388266302,-0.01902544118112979,0.8889236506340927
2016-06-01,619.86,-0.04510263820354498,-0.01902544118112979,0.8913511701687775
2016-06-02,623.37,-0.11764940504401553,-0.01902544118112979,0.8697399190566586
2016-06-03,621.88,-0.01747634493238423,-0.01902544118112979,0.899630424316561
2016-06-06,620.05,-0.15305554710461403,-0.01902544118112979,0.8593113497149459
2016-06-07,624.65,-0.2099868451911397,-0.01902544118112979,0.8427866215820653
2016-06-08,627.87,-0.24664183870356576,-0.01902544118112979,0.8323449877922827
2016-06-09,631.26,-0.19173384353687842,-0.01902544118112979,0.8480472777622279
2016-06-10,629.84,-0.1535738333621392,-0.018188432157148056,0.863344507200204
