date,close,atr,atr_price_ratio,dynamic_threshold,future_return,intra_drawdown,direction_label
2015-04-07,548.11,8.5242857142857,0.015552144121226942,0.031104288242453884,0.026071409023735947,-0.0007115360055462983,1
2015-04-08,547.72,8.391428571428557,0.015320653931623013,0.030641307863246026,-0.00481998101219594,-0.00481998101219594,1
2015-04-09,550.52,8.40071428571427,0.015259598717057093,0.030519197434114187,0.00386906924362429,-0.009881566518927465,1
2015-04-10,554.03,8.270714285714275,0.014928278767782025,0.02985655753556405,-0.008537443820731738,-0.016154359872208923,1
2015-04-13,559.54,8.044285714285706,0.014376605272698479,0.028753210545396958,-0.011723916073917762,-0.025842656467812697,1
2015-04-14,558.67,7.7535714285714255,0.013878624999680358,0.027757249999360717,-0.007446256287253594,-0.024325630515330876,1
2015-04-15,564.5,7.680714285714292,0.013606225483993432,0.027212450967986863,-0.022728077945084246,-0.03440212577502211,1
2015-04-16,568.28,7.302142857142859,0.012849551026154113,0.025699102052308225,-0.04200394171887101,-0.04200394171887101,0
2015-04-17,568.32,6.965714285714292,0.01225667631917633,0.02451335263835266,-0.04486908783783783,-0.04486908783783783,0
2015-04-20,565.04,6.845714285714296,0.012115450739265001,0.024230901478530003,-0.0377849355797818,-0.039324649582330284,0
2015-04-21,562.24,6.195000000000001,0.01101842629482072,0.02203685258964144,-0.04410927717700619,-0.04410927717700619,0
2015-04-22,562.51,5.732857142857142,0.010191564848370948,0.020383129696741897,-0.05966116157934964,-0.05966116157934964,0
2015-04-23,561.25,5.7900000000000045,0.010316258351893103,0.020632516703786206,-0.04352783964365248,-0.057550111358574574,0
2015-04-24,565.77,5.775714285714295,0.010208590568100633,0.020417181136201265,-0.027696767237569975,-0.06507944924615994,0
2015-04-27,562.4,5.6678571428571525,0.010077982117455819,0.020155964234911637,-0.017496443812233364,-0.05947724039829294,1
2015-05-04,545.08,6.62071428571429,0.012146316661250257,0.024292633322500513,0.030711088280619414,-0.029591986497394918,2
2015-05-05,552.65,7.180714285714292,0.012993240361375722,0.025986480722751445,0.018727947163666103,-0.04288428480955386,1
2015-05-06,549.3,7.195714285714295,0.013099789342279802,0.026199578684559605,0.03258692881849634,-0.037047150919351735,2
2015-05-07,552.98,7.270000000000015,0.01314694925675434,0.02629389851350868,0.02441317950016275,-0.04345545951028962,1
2015-05-08,554.51,7.341428571428586,0.013239488145260835,0.02647897629052167,0.033290653008962945,-0.04609475032010235,2
2015-05-11,551.67,7.064285714285729,0.012805274374690902,0.025610548749381803,0.03242880707669449,-0.041184041184041065,2
2015-05-12,544.41,7.141428571428589,0.013117739518797578,0.026235479037595155,0.05615253209896953,-0.028397714957476783,2
2015-05-13,542.82,7.254285714285735,0.013364072278629627,0.026728144557259255,0.050642938727386344,-0.02555174827751372,2
2015-05-14,543.69,7.119285714285728,0.013094384142223928,0.026188768284447855,0.044529051481542625,-0.027111037539774507,2
2015-05-15,537.44,7.316428571428584,0.013613479777144579,0.027226959554289158,0.05870422744864534,-0.015797112235784505,2
2015-05-18,528.95,7.675714285714305,0.014511228444492492,0.029022456888984985,0.09286321958597221,0.014878532942622202,2
2015-05-19,536.82,7.772857142857163,0.014479447753170824,0.028958895506341648,0.08011996572407876,0.024738273536753397,2
2015-05-20,550.1,8.355000000000018,0.015188147609525573,0.030376295219051146,0.04430103617524095,0.004471914197418547,2
2015-05-21,552.56,8.35357142857144,0.015117944528325324,0.030235889056650648,0.03898219197915176,0.016758361082959583,2
2015-05-22,561.82,7.834285714285735,0.013944476370164348,0.027888952740328696,0.03422804456943496,0.0021003168274535966,2
2015-05-25,563.0,7.2435714285714505,0.012866023851814299,0.025732047703628597,0.035044404973357146,0.006181172291296555,2
2015-05-26,567.2,7.240000000000017,0.012764456981664346,0.02552891396332869,0.03399153737658667,-0.0012693935119887367,2
2015-05-27,566.48,7.2157142857143,0.01273780942966089,0.02547561885932178,0.02448453608247414,0.0025067080920773144,1
2015-05-28,572.97,7.696428571428579,0.013432515788660102,0.026865031577320203,0.010297223240309128,-0.008848630818367509,1
2015-05-29,569.56,8.088571428571429,0.014201438704563927,0.028402877409127853,0.01894444834609188,-0.002914530514783298,1
2015-06-01,574.98,8.285714285714294,0.014410439120863844,0.028820878241727688,0.016904935823854883,-0.012313471772931295,1
2015-06-02,570.31,8.633571428571438,0.01513838338547709,0.03027676677095418,0.041679086812435484,-0.0042257719485893075,2
2015-06-03,567.9,8.76357142857144,0.015431539758005706,0.030863079516011412,0.044321183306920364,0.0019193519985913898,2
2015-06-04,568.99,8.590000000000016,0.015096926132269487,0.030193852264538974,0.03696022777201713,0.008980825673561954,2
2015-06-05,578.07,8.740000000000009,0.015119276212223448,0.030238552424446896,0.017160551490303932,-0.006867680384728514,1
2015-06-08,579.83,8.682857142857147,0.014974832524804074,0.029949665049608148,0.003311315385543967,-0.009882206853732978,1
2015-06-09,574.47,8.264285714285718,0.014385930882875899,0.028771861765751798,0.030079899733667537,-0.0006440719271676443,2
2015-06-10,574.1,8.334285714285718,0.014517132406001948,0.029034264812003895,0.03300818672705086,0.008308657028392341,2
2015-06-11,581.05,8.160714285714278,0.014044771165500866,0.02808954233100173,0.017984682901643678,-0.0037518285861800615,1
2015-06-12,582.73,8.222857142857135,0.014110921254881566,0.02822184250976313,0.03941791224066038,-0.0066239939594666675,2
2015-06-15,586.48,8.082142857142847,0.013780764658884951,0.027561529317769902,0.05106738507706976,-0.012975719547128617,2
2015-06-16,580.35,8.26999999999999,0.014250021538726614,0.028500043077453227,0.07731541311277668,-0.0025501852330490626,2
2015-06-17,578.87,7.957857142857132,0.01374722673978118,0.02749445347956236,0.08879368424689482,0.002556705305163609,2
2015-06-18,580.35,7.687857142857134,0.013246932269935615,0.02649386453987123,0.07378306194537765,0.002412337382613927,2
2015-06-19,584.7,7.552857142857127,0.01291749126536194,0.02583498253072388,0.06396442620147069,-0.005045322387549289,2
2015-06-22,594.08,7.442142857142836,0.012527172867531033,0.025054345735062065,0.055884729329383154,-0.020754780500942704,2
2015-06-23,593.07,7.317142857142836,0.0123377389804624,0.0246754779609248,0.0691149442730199,-0.019087122936584322,2
2015-06-24,590.02,7.272857142857122,0.01232645866726064,0.02465291733452128,0.08248872919562067,-0.014016474017829905,2
2015-06-25,587.99,6.872142857142835,0.011687516551544814,0.023375033103089627,0.07296042449701523,-0.010612425381384072,2
2015-06-26,581.75,7.114999999999985,0.0122303394929093,0.0244606789858186,0.0776106574989257,0.016759776536312776,2
2015-06-29,591.75,7.382142857142843,0.012475104110085075,0.02495020822017015,0.062323616392057524,-0.00042247570764686326,2
2015-06-30,593.05,7.609285714285704,0.012830765895431591,0.025661531790863182,0.04635359581822773,-0.002613607621616998,2
2015-07-01,591.5,7.509999999999991,0.012696534234995758,0.025393068469991516,0.04245139475908699,0.024006762468300913,2
2015-07-02,605.7,8.150714285714278,0.01345668529918157,0.02691337059836314,0.039871223377909715,0.017715040449067132,2
2015-07-03,616.43,8.646428571428569,0.014026618710037748,0.028053237420075497,0.025274564832989954,0.0002920039582758882,1
2015-07-06,625.22,8.641428571428573,0.013821420574243582,0.027642841148487165,0.009660599468986897,-0.013771152554300947,1
2015-07-07,630.27,9.021428571428576,0.014313593493944779,0.028627186987889557,0.008234566138321853,-0.021673251146334116,1
2015-07-08,623.17,9.549285714285718,0.01532372500968551,0.03064745001937102,0.01331899802622094,-0.010526822536386482,1
2015-07-09,622.1,9.900000000000002,0.015913840218614375,0.03182768043722875,0.00417939238064613,-0.008824947757595236,1
2015-07-10,627.28,9.850714285714284,0.015703855193397342,0.031407710386794685,-0.001131870934829582,-0.01700994771075115,1
2015-07-13,634.06,10.103571428571424,0.015934724519085616,0.03186944903817123,-0.020502791533924203,-0.027521054789767407,1
2015-07-14,638.69,10.604285714285709,0.016603181064813458,0.033206362129626917,-0.04574989431492593,-0.04574989431492593,0
2015-07-15,630.89,10.971428571428564,0.017390398597899103,0.034780797195798206,-0.04775792927451694,-0.04775792927451694,0
2015-07-16,626.9,10.885714285714275,0.017364355217282305,0.03472871043456461,-0.03161588770138768,-0.04169724038921674,1
2015-07-17,628.63,10.408571428571415,0.01655754804665927,0.03311509609331854,-0.0438890921527767,-0.044334505193834195,0
2015-07-20,620.54,10.57357142857141,0.017039306778888406,0.03407861355777681,-0.027040964321397465,-0.03187546330615265,1
2015-07-21,616.61,10.819999999999984,0.01754755842428761,0.03509511684857522,-0.0033732829503252404,-0.025705064789737442,1
2015-07-22,629.85,10.904285714285695,0.017312512049354124,0.03462502409870825,-0.026673017385091757,-0.04618559974597136,1
2015-07-23,632.01,10.604285714285693,0.01677866760697725,0.0335573352139545,-0.043939178177560434,-0.04944542016740239,0
2015-07-24,631.26,10.402857142857117,0.01647951263006862,0.03295902526013724,-0.05861293286442992,-0.05861293286442992,0
2015-07-27,635.46,9.994285714285695,0.015727639370354853,0.031455278740709705,-0.07306518112863136,-0.07306518112863136,0
2015-07-28,631.47,9.717857142857124,0.015389261790515977,0.030778523581031954,-0.09235593139816622,-0.09235593139816622,0
2015-07-29,624.7,9.49642857142855,0.015201582473873139,0.030403164947746277,-0.07120217704498166,-0.08251960941251812,0
2015-07-30,626.57,9.209999999999988,0.01469907592128571,0.02939815184257142,-0.07780455495794558,-0.08525783232519923,0
2015-07-31,621.06,9.282857142857138,0.014946796030749264,0.02989359206149853,-0.08754387659807406,-0.08754387659807406,0
2015-08-03,609.47,9.527857142857133,0.015633020727611094,0.03126604145522219,-0.08723973288266862,-0.08723973288266862,0
2015-08-04,600.76,9.454999999999993,0.015738398029163048,0.031476796058326095,-0.12289433384379789,-0.12289433384379789,0
2015-08-05,607.08,9.304285714285713,0.015326292604410808,0.030652585208821616,-0.12700138367266256,-0.13202543322132188,0
2015-08-06,601.04,9.518571428571429,0.015836835199939153,0.031673670399878305,-0.09175762012511646,-0.12330294156794896,0
2015-08-07,603.76,9.073571428571427,0.015028440818489842,0.030056881636979685,-0.0794189744269247,-0.1272525506823904,0
2015-08-10,614.53,9.08285714285714,0.014780168816586888,0.029560337633173776,-0.07104616536214658,-0.1425479634842889,0
2015-08-11,613.05,8.522857142857147,0.01390238503035176,0.02780477006070352,-0.07878639588940539,-0.1404779381779626,0
2015-08-12,604.24,8.735714285714291,0.014457358476291359,0.028914716952582718,-0.06939295644114929,-0.12794584933139164,0
2015-08-13,594.26,9.286428571428571,0.015626878086071033,0.031253756172142065,-0.06724329418099828,-0.11330057550567096,0
2015-08-14,589.03,9.654999999999989,0.016391355279018027,0.032782710558036054,-0.05470010016467752,-0.10542756735650138,0
2015-08-17,573.15,10.50285714285714,0.01832479655039194,0.03664959310078388,-0.031789234929774146,-0.0806420657768473,0
2015-08-18,580.22,10.435714285714287,0.017985788641746728,0.035971577283493456,-0.023267036641274053,-0.09184447278618468,0
2015-08-19,577.82,10.942857142857138,0.01893817649589342,0.03787635299178684,-0.009483922328752947,-0.08807241009310873,0
2015-08-20,566.69,11.215714285714276,0.019791622025647663,0.039583244051295326,0.009493726728899476,-0.07016181686636447,0
2015-08-21,556.3,11.855000000000002,0.02131044400503326,0.04262088801006652,0.018766852417760216,-0.05279525435915877,1
2015-08-24,526.93,13.540714285714289,0.02569736831403467,0.05139473662806934,0.06687795342834923,0.005788245117947399,2
2015-08-25,529.98,14.742142857142856,0.02781641355738491,0.05563282711476982,0.0628136910826822,0.030020000754745313,2
2015-08-26,545.89,15.274285714285716,0.027980519361566827,0.055961038723133655,0.03341332502885197,0.015406034182710693,1
2015-08-27,555.81,15.756428571428573,0.028348587775370315,0.05669717555074063,0.012000503769273863,-0.0027167557258774844,1
2015-08-28,570.87,16.06285714285715,0.02813750441056134,0.05627500882112268,-0.008092910820326926,-0.02902587279065294,1
2015-08-31,564.75,16.105,0.0285170429393537,0.0570340858787074,0.013050022133687555,-0.018503762726870376,1
2015-09-01,562.31,15.880714285714289,0.02824192044550922,0.05648384089101844,0.019366541587380715,-0.014244811580800598,1
2015-09-03,554.3,15.669285714285715,0.02826860132470813,0.05653720264941626,0.033231102291178205,0.001136568645138114,1
2015-09-04,556.81,15.099285714285722,0.0271174830090798,0.0542349660181596,0.024137497530576146,-0.0033763761426698347,1
2015-09-07,554.93,14.078571428571431,0.025369995186008024,0.05073999037201605,0.027841349359378764,0.013046690573585984,1
2015-09-08,566.72,14.320000000000002,0.025268210050818748,0.050536420101637496,-0.0032467532467532756,-0.008028656126482292,1
2015-09-09,572.34,14.050714285714289,0.02454959339852935,0.0490991867970587,-0.01948142712373757,-0.01948142712373757,1
2015-09-10,572.07,13.787142857142856,0.024100447247964157,0.04820089449592831,-0.016483996713688942,-0.019018651563619815,1
2015-09-11,566.74,12.603571428571424,0.022238718686825393,0.044477437373650786,-0.005646328122243083,-0.009792850337015158,1
2015-09-14,562.17,11.034999999999993,0.019629293630040724,0.03925858726008145,0.00352206627888374,-0.0017432449259119354,1
2015-09-15,563.27,9.577857142857129,0.01700402496645859,0.03400804993291718,0.011948088838390047,-0.0036927228504978205,1
2015-09-16,564.13,8.664999999999988,0.015359934766809049,0.030719869533618098,0.030418520553773032,-0.00521156471026174,1
2015-09-17,562.48,7.974285714285705,0.014177012008045983,0.028354024016091967,0.03038330251742294,-0.002293414876973321,2
2015-09-18,566.25,7.399999999999985,0.013068432671081652,0.026136865342163303,0.03625607064017666,-0.00893598233995574,2
2015-09-21,572.12,7.2564285714285575,0.012683403082270428,0.025366806164540855,0.027791372439348372,-0.01910438369572809,2
2015-09-22,573.2,7.0428571428571285,0.012286910577210621,0.024573821154421242,0.03297278436845774,-0.020952547103977648,2
2015-09-23,572.72,6.578571428571422,0.01148654041865383,0.02297308083730766,0.031638496996787335,-0.020132001676211764,2
2015-09-24,570.25,6.624285714285707,0.011616458946577302,0.023232917893154605,0.03459886014905744,-0.015887768522577672,2
2015-09-25,570.38,6.533571428571422,0.011454769502036225,0.02290953900407245,0.03860584171955539,-0.01611206564045009,2
2015-09-28,564.88,6.168571428571421,0.010920144860096695,0.02184028972019339,0.04981589010055232,-0.0065323608554027635,2
2015-09-29,561.19,6.112857142857138,0.010892669404047001,0.021785338808094003,0.05955202337889132,0.002583795149592616,2
2015-09-30,562.64,5.785714285714278,0.010283154922711285,0.02056630984542257,0.049427697995165776,0.0015996018768662523,2
2015-10-01,563.54,5.44142857142856,0.009655798295468929,0.02,0.047379068034212324,0.0010824431273734891,2
2015-10-02,564.15,4.904999999999989,0.008694496144642364,0.02,0.05482584419037506,0.010369582557830492,2
2015-10-05,570.0,5.054999999999991,0.008868421052631564,0.02,0.05568421052631578,0.016789473684210687,2
2015-10-06,581.29,5.644285714285705,0.009709930868044704,0.02,0.02979579899877871,-0.0029589361592319285,2
2015-10-07,579.57,5.9557142857142695,0.01027609138795015,0.0205521827759003,0.03255862104663798,0.012440257432234203,2
2015-10-08,586.78,6.081428571428554,0.010364069278824354,0.02072813855764871,0.016121885544837955,0.002113228126384703,1
2015-10-09,588.02,6.019999999999982,0.01023774701540761,0.02047549403081522,0.029216693309751518,0.003333219958504774,2
2015-10-12,592.1,6.149285714285701,0.010385552633483702,0.020771105266967405,0.025789562573889535,-0.0035804762709001903,2
2015-10-13,590.84,6.093571428571416,0.010313403677089257,0.020626807354178513,0.020174666576399547,-0.0014555548033309273,1
2015-10-14,589.98,6.012857142857131,0.01019162877191961,0.02038325754383922,0.03683175700871222,0.00044069290484416435,2
2015-10-15,592.4,6.07071428571427,0.01024766084691808,0.02049532169383616,0.030722484807562456,-0.0036461850101282556,2
2015-10-16,593.02,6.075714285714274,0.010245378377987713,0.020490756755975427,0.037368048295167045,-0.004687868874574175,2
2015-10-19,594.61,6.024285714285701,0.010131490749038363,0.020262981498076725,0.029851499302063544,-0.007349355039437677,2
2015-10-20,590.45,6.284999999999992,0.010644423744601561,0.021288847489203122,0.03422813108645939,-0.0003556609365739094,2
2015-10-21,590.24,6.404285714285704,0.0108503078650815,0.021700615730163,0.025464217945242673,0.008200054215234509,2
2015-10-22,595.08,6.603571428571415,0.011096947349215928,0.022193894698431856,0.014199771459299404,0.0019493177387914784,1
2015-10-23,601.74,6.704999999999984,0.011142686209991,0.022285372419982,0.006381493668361715,-0.009140160202080638,1
2015-10-26,598.61,6.476428571428552,0.010819111894937524,0.02163822378987505,0.021148995172148854,-0.003959172081989926,1
2015-10-27,598.44,6.273571428571415,0.010483208723633806,0.020966417447267613,0.017996791658311473,-0.003676224851280052,1
2015-10-28,596.24,5.992857142857133,0.01005108201874603,0.02010216403749206,0.014775929156044532,0.010935193881658423,1
2015-10-29,605.2,6.18714285714285,0.010223302804267762,0.020446605608535524,-0.0030733641771315545,-0.0040317250495705,1
2015-10-30,607.37,5.998571428571422,0.009876305099974352,0.02,-0.009006042445297013,-0.009006042445297013,1
2015-11-02,602.76,6.328571428571414,0.010499322165657002,0.020998644331314004,0.00282035967881078,-0.0014267701904572272,1
2015-11-03,611.71,6.838571428571413,0.01117943376529959,0.02235886753059918,-0.01915940560069318,-0.01915940560069318,1
2015-11-04,610.6,6.979999999999985,0.011431378971503415,0.02286275794300683,-0.02746478873239433,-0.02746478873239433,0
2015-11-05,615.18,7.022142857142845,0.011414777556394626,0.02282955511278925,-0.03166552878832196,-0.034705289508761505,0
2015-11-06,612.36,7.19285714285713,0.01174612506182169,0.02349225012364338,-0.035861258083480396,-0.035861258083480396,0
2015-11-09,610.66,6.859285714285696,0.01123257739869272,0.02246515479738544,-0.0455245144597648,-0.0455245144597648,0
2015-11-10,605.27,6.9249999999999785,0.011441175012804167,0.022882350025608334,-0.052984618434748,-0.052984618434748,0
2015-11-11,603.53,6.912857142857125,0.011454040632374738,0.022908081264749476,-0.0548771394959654,-0.0548771394959654,0
2015-11-12,605.58,7.073571428571419,0.011680655617047158,0.023361311234094316,-0.051454803659301995,-0.05807655470788342,0
2015-11-13,611.27,7.028571428571419,0.011498309140922047,0.022996618281844093,-0.060349763606916684,-0.066844438627775,0
2015-11-16,609.21,7.145714285714275,0.011729476347588311,0.023458952695176623,-0.06170286108238543,-0.06368903990413821,0
2015-11-17,605.05,7.237142857142844,0.011961231067090067,0.023922462134180134,-0.06847367986116837,-0.06847367986116837,0
2015-11-18,603.34,6.9178571428571285,0.011465934867333723,0.022931869734667445,-0.04838068087645453,-0.06583352670136244,0
2015-11-19,601.9,6.963571428571405,0.011569316212944684,0.023138632425889368,-0.0609735836517693,-0.06359860441933873,0
2015-11-20,604.46,6.713571428571413,0.01110672571976874,0.02221345143953748,-0.07183271018760562,-0.07183271018760562,0
2015-11-23,599.99,6.4599999999999875,0.01076684611410188,0.02153369222820376,-0.06093434890581517,-0.0649177486291439,0
2015-11-24,593.83,6.632142857142851,0.01116842001438602,0.02233684002877204,-0.05323072259737638,-0.055217823282757816,0
2015-11-25,595.7,6.69571428571427,0.011240077699705002,0.022480155399410003,-0.046499916065133484,-0.05818364948799748,0
2015-11-26,590.4,6.439285714285704,0.010906649245063862,0.021813298490127725,-0.03023373983739841,-0.04972899728997293,0
2015-11-27,582.86,6.8349999999999955,0.011726658202655862,0.023453316405311724,-0.009865147719864131,-0.03743609099955403,1
2015-11-30,573.2,7.275000000000001,0.012691905094207957,0.025383810188415915,-0.008757850662944988,-0.021214235868806885,1
2015-12-01,570.41,7.3657142857142945,0.012913017453611078,0.025826034907222156,-0.006153468557704045,-0.01642678073666315,1
2015-12-02,574.42,7.144285714285721,0.012437390261978555,0.02487478052395711,-0.0140489537272378,-0.023293060826572898,1
2015-12-03,574.38,6.865000000000009,0.011952017827918816,0.02390403565583763,-0.017601587799018104,-0.02322504265468861,1
2015-12-04,571.62,6.880000000000011,0.012035967950736522,0.024071935901473045,-0.009534306007487614,-0.018508799552150124,1
2015-12-07,563.62,7.028571428571444,0.01247040812705625,0.0249408162541125,0.007185692487846396,-0.004577552251517014,1
2015-12-08,574.15,7.938571428571444,0.013826650576628833,0.027653301153257665,-0.007402246799616874,-0.022833754245406235,1
2015-12-09,565.2,8.41785714285716,0.014893590132443665,0.02978718026488733,0.01962137296532185,-0.00736022646850687,1
2015-12-10,561.04,8.553571428571445,0.015245920840887361,0.030491841681774722,0.032814059603593515,0.002103236845857781,2
2015-12-11,563.43,8.532142857142869,0.015143217182512237,0.030286434365024473,0.027687556573132488,-0.0021475604777877466,1
2015-12-14,562.22,8.225714285714291,0.01463077493812794,0.02926154987625588,0.021681903881042963,0.003646259471381308,1
2015-12-15,568.0,8.06142857142858,0.014192655935613698,0.028385311871227396,0.0034154929577465687,-0.0065669014084507316,1
2015-12-16,572.55,8.220714285714289,0.014358072283144336,0.02871614456628867,0.0035280761505547265,-0.014461619072570042,1
2015-12-17,577.11,8.052857142857144,0.01395376469452469,0.02790752938904938,-0.02036007000398532,-0.022248791391589195,1
